season,week,game_type,date,time_et,neutral,away,home,score_diff,winner,team_winner,first_downs,passing_first_downs,rushing_first_downs,penalty_first_downs,third_down_completion,third_down_att,fourth_down_comp,fourth_down_att,plays,drives,yards,pass_comp,pass_att,pass_yards,sacks,sack_yards,rush_att,rush_yards,penalties,penalty_yards,redzone_comp,redzone_att,fumbles,interceptions,def_st_td
2009,Superbowl,Playoff,2/7/10,6:25 PM,FALSE,Saints,Colts,-14,away,Saints,0,0,3,0,3,4,1,1,6,-2,100,-1,6,52,-1,-7,1,48,2,26,0,0,0,1,-2
2010,1,Regular,9/9/10,8:30 PM,FALSE,Vikings,Saints,5,home,Saints,6,5,1,0,-2,-2,0,0,11,1,55,12,9,67,0,-1,2,-12,-3,-40,0,1,0,-1,0
2010,1,Regular,9/12/10,1:00 PM,FALSE,Colts,Texans,10,home,Texans,-2,-13,12,-1,2,-1,0,0,-8,0,-108,-31,-40,-321,0,-5,32,213,2,-23,0,0,-1,1,0
2010,1,Regular,9/12/10,1:00 PM,FALSE,Broncos,Jaguars,7,home,Jaguars,-3,-8,3,2,0,0,0,0,-5,1,-64,-5,-12,-109,-2,-16,9,45,-2,-23,-1,-3,-1,-1,0
2010,1,Regular,9/12/10,1:00 PM,FALSE,Browns,Buccaneers,3,home,Buccaneers,-2,0,-2,0,2,4,0,0,0,-1,-52,-4,-10,-67,3,13,7,15,1,8,0,1,0,-1,0
2010,1,Regular,9/12/10,1:00 PM,FALSE,Falcons,Steelers,6,home,Steelers,-4,-3,0,-1,-2,-2,0,0,-11,-2,59,-9,-18,-26,1,10,6,85,1,1,0,1,0,0,0
2010,1,Regular,9/12/10,1:00 PM,FALSE,Raiders,Titans,25,home,Titans,-4,-3,2,-3,5,1,0,-2,-9,1,59,-9,-20,-10,-2,-16,13,69,-2,4,2,-1,0,-1,0
2010,1,Regular,9/12/10,1:00 PM,FALSE,Bengals,Patriots,14,home,Patriots,-6,-8,2,0,1,-2,-3,-2,-18,-2,-52,-9,-15,-83,-1,-4,-2,31,4,25,1,3,-1,-1,3
2010,1,Regular,9/12/10,1:00 PM,FALSE,Lions,Bears,5,home,Bears,10,6,1,3,2,0,0,0,13,2,295,3,1,214,2,-13,10,81,2,60,-1,3,1,0,0
2010,1,Regular,9/12/10,1:00 PM,FALSE,Dolphins,Bills,-5,away,Dolphins,-10,-3,-7,0,-5,-4,1,3,-19,-1,-130,-3,0,-48,0,5,-19,-82,2,20,-1,-2,0,0,0
2010,1,Regular,9/12/10,1:00 PM,FALSE,Panthers,Giants,13,home,Giants,7,0,7,0,-3,-3,1,0,4,-1,139,6,-5,110,-3,-29,12,29,2,32,2,0,-1,0,0
2010,1,Regular,9/12/10,4:15 PM,FALSE,49ers,Seahawks,25,home,Seahawks,0,-1,-1,2,4,-4,-2,-3,-19,-1,-21,-8,-22,-49,-1,-6,4,28,-3,-25,3,1,0,-1,2
2010,1,Regular,9/12/10,4:15 PM,FALSE,Cardinals,Rams,-4,away,Cardinals,-1,-1,0,0,3,7,2,3,17,3,-53,10,14,-26,0,-18,3,-27,-5,-32,-1,-1,-3,3,0
2010,1,Regular,9/12/10,4:15 PM,FALSE,Packers,Eagles,-7,away,Packers,-6,-5,-1,0,-1,-1,0,1,-7,-2,21,2,3,4,3,7,-13,17,8,65,0,1,1,-2,0
2010,1,Regular,9/12/10,8:20 PM,FALSE,Cowboys,Commanders,6,home,Commanders,-7,-5,-5,3,-2,0,-1,0,-15,0,-130,-16,-16,-116,0,5,1,-14,-7,-39,-1,-1,-1,0,2
2010,1,Regular,9/13/10,7:25 PM,FALSE,Ravens,Jets,-1,away,Ravens,-14,-10,1,-5,-10,-8,0,1,-31,0,-106,-10,-17,-173,0,-1,-14,67,9,87,-1,0,-1,-1,0
2010,1,Regular,9/13/10,10:15 PM,FALSE,Chargers,Chiefs,7,home,Chiefs,-9,-10,1,0,-3,-4,-1,-2,-21,0,-192,-12,-17,-218,-1,-12,-3,26,-2,5,0,-1,-1,0,1
2010,2,Regular,9/19/10,1:00 PM,FALSE,Cardinals,Falcons,34,home,Falcons,22,4,11,7,11,9,1,1,30,-3,177,3,-1,74,-1,-13,32,103,-4,-34,5,8,1,-3,0
2010,2,Regular,9/19/10,1:00 PM,FALSE,Ravens,Bengals,5,home,Bengals,0,1,-2,1,-1,3,0,-1,4,0,-6,-1,-4,9,0,4,8,-15,4,11,0,3,0,-4,0
2010,2,Regular,9/19/10,1:00 PM,FALSE,Chiefs,Browns,-2,away,Chiefs,-3,-2,-2,1,-1,-2,-1,-1,-10,0,-13,0,3,54,0,-1,-13,-67,5,48,1,-2,1,-1,-2
2010,2,Regular,9/19/10,1:00 PM,FALSE,Bears,Cowboys,-7,away,Bears,9,7,3,-1,5,2,-1,-1,22,0,102,13,22,104,-1,-7,1,-2,4,40,-1,-1,1,2,1
2010,2,Regular,9/19/10,1:00 PM,FALSE,Eagles,Lions,-3,away,Eagles,-2,0,-1,-1,0,1,0,2,5,1,34,4,11,81,-3,-30,-3,-47,0,-24,0,0,0,2,0
2010,2,Regular,9/19/10,1:00 PM,FALSE,Bills,Packers,27,home,Packers,4,10,-5,-1,3,0,0,-2,2,1,160,8,11,193,-4,-40,-5,-33,2,14,2,3,0,-2,0
2010,2,Regular,9/19/10,1:00 PM,FALSE,Steelers,Titans,-8,away,Steelers,7,12,-4,-1,2,-1,1,1,7,-1,111,15,18,171,0,1,-11,-60,6,37,1,-1,3,3,-1
2010,2,Regular,9/19/10,1:00 PM,FALSE,Dolphins,Vikings,-4,away,Dolphins,10,6,5,-1,0,3,1,4,26,1,138,13,21,102,1,9,4,36,5,29,0,4,-1,3,-2
2010,2,Regular,9/19/10,1:00 PM,FALSE,Buccaneers,Panthers,-13,away,Buccaneers,2,3,1,-2,-1,2,3,4,7,0,5,1,4,-19,4,25,-1,24,0,18,-1,-2,1,2,0
2010,2,Regular,9/19/10,4:05 PM,FALSE,Rams,Raiders,2,home,Raiders,9,5,3,1,5,7,0,1,29,0,194,5,11,96,-1,-14,19,98,4,-2,-1,1,0,1,0
2010,2,Regular,9/19/10,4:05 PM,FALSE,Seahawks,Broncos,17,home,Broncos,6,5,-1,2,7,9,-1,-2,18,0,30,5,0,74,0,0,18,-44,-4,-29,2,2,-1,-3,0
2010,2,Regular,9/19/10,4:15 PM,FALSE,Patriots,Jets,14,home,Jets,3,3,1,-1,1,2,0,0,8,2,45,1,-6,-39,2,11,12,84,0,-21,2,1,-1,-2,0
2010,2,Regular,9/19/10,4:15 PM,FALSE,Jaguars,Chargers,25,home,Chargers,5,3,1,1,-2,-4,-1,-3,-8,0,127,-4,-13,47,-1,-6,6,80,-1,-8,3,3,-1,-2,0
2010,2,Regular,9/19/10,4:15 PM,FALSE,Texans,Commanders,-3,away,Texans,-8,-6,-3,1,-4,-4,-1,-2,-23,-2,-105,-10,-14,-65,-2,-6,-7,-40,2,13,0,1,0,-1,0
2010,2,Regular,9/19/10,8:20 PM,FALSE,Giants,Colts,24,home,Colts,11,8,4,-1,1,0,0,-1,17,-1,153,7,2,113,-3,-19,18,40,3,30,3,4,-1,-1,2
2010,2,Regular,9/20/10,8:30 PM,FALSE,Saints,49ers,-3,away,Saints,7,-2,9,0,-1,-5,0,0,-6,-2,130,-5,-6,38,-2,-17,2,92,0,-14,1,0,2,2,0
2010,3,Regular,9/26/10,1:00 PM,FALSE,Cowboys,Texans,-14,away,Cowboys,3,2,1,0,0,-2,-2,-3,1,-1,-45,0,2,-68,4,25,-5,23,-3,-17,-1,1,1,2,0
2010,3,Regular,9/26/10,1:00 PM,FALSE,Browns,Ravens,7,home,Ravens,1,7,-5,-1,2,1,0,0,4,1,61,5,8,125,-2,-10,-2,-64,0,0,0,0,0,0,0
2010,3,Regular,9/26/10,1:00 PM,FALSE,Steelers,Buccaneers,-25,away,Steelers,1,5,-5,1,2,5,1,0,13,1,-84,14,20,42,4,23,-11,-126,2,25,-1,0,1,-1,-2
2010,3,Regular,9/26/10,1:00 PM,FALSE,Titans,Giants,-19,away,Titans,9,8,0,1,0,-1,0,2,12,0,200,24,32,254,1,14,-21,-54,3,6,-2,0,1,2,0
2010,3,Regular,9/26/10,1:00 PM,FALSE,Bengals,Panthers,-13,away,Bengals,-4,-3,-4,3,-3,-6,-2,0,-17,-1,-38,-3,-4,-5,0,-2,-13,-33,-2,-29,-1,-2,3,-1,0
2010,3,Regular,9/26/10,1:00 PM,FALSE,Bills,Patriots,8,home,Patriots,6,0,5,1,2,2,0,0,13,2,71,1,-1,5,0,0,14,66,-2,-10,2,0,1,-2,-1
2010,3,Regular,9/26/10,1:00 PM,FALSE,Falcons,Saints,-3,away,Falcons,-5,5,-7,-3,-3,-7,-1,-1,-26,-2,-19,11,8,140,0,-3,-34,-159,-2,-2,0,0,0,2,0
2010,3,Regular,9/26/10,1:00 PM,FALSE,Lions,Vikings,14,home,Vikings,4,-1,2,3,0,-1,-1,-1,3,-2,73,-6,-9,-47,1,11,11,120,4,33,0,-2,0,0,0
2010,3,Regular,9/26/10,1:00 PM,FALSE,49ers,Chiefs,21,home,Chiefs,10,2,8,0,3,-3,-1,-1,4,0,206,-7,-15,42,-5,-24,24,164,1,-15,1,3,0,0,0
2010,3,Regular,9/26/10,4:05 PM,FALSE,Commanders,Rams,14,home,Rams,9,7,3,-1,6,6,2,2,25,-2,16,4,5,-1,0,0,20,17,0,34,2,3,0,0,0
2010,3,Regular,9/26/10,4:05 PM,FALSE,Eagles,Jaguars,-25,away,Eagles,1,-4,5,0,0,4,1,1,14,1,-182,-4,-1,-215,4,29,11,33,-3,-17,-2,-1,0,1,0
2010,3,Regular,9/26/10,4:15 PM,FALSE,Colts,Broncos,-14,away,Colts,5,5,-1,1,-1,1,1,4,11,0,154,10,14,147,1,4,-4,7,2,33,-2,2,1,1,0
2010,3,Regular,9/26/10,4:15 PM,FALSE,Raiders,Cardinals,1,home,Cardinals,-2,-5,3,0,1,-2,0,0,-16,-2,-137,-5,-8,-123,-1,-10,-7,-14,-4,-19,1,-3,2,0,1
2010,3,Regular,9/26/10,4:15 PM,FALSE,Chargers,Seahawks,7,home,Seahawks,-14,-14,-1,1,0,-1,0,-2,-22,1,-247,-10,-21,-226,-1,-9,0,-21,-6,-51,-1,-2,-2,-1,2
2010,3,Regular,9/26/10,8:20 PM,FALSE,Jets,Dolphins,-8,away,Jets,4,9,-4,-1,1,4,0,1,13,-1,34,11,17,96,2,11,-6,-62,-3,-29,0,1,0,1,0
2010,3,Regular,9/27/10,8:30 PM,FALSE,Packers,Bears,3,home,Bears,-3,-5,-2,4,-1,-1,0,1,-12,1,-103,-18,-18,-117,3,22,3,14,-13,-114,0,1,-1,0,1
2010,4,Regular,10/3/10,1:00 PM,FALSE,Ravens,Steelers,-3,away,Ravens,-8,-8,3,-3,0,0,0,-1,-15,-2,-110,-12,-16,-124,1,9,0,14,4,36,0,-2,-1,0,0
2010,4,Regular,10/3/10,1:00 PM,FALSE,Panthers,Saints,2,home,Saints,17,9,6,2,4,2,-1,-2,32,1,132,22,27,129,-1,0,6,3,0,-30,1,5,1,0,0
2010,4,Regular,10/3/10,1:00 PM,FALSE,Seahawks,Rams,17,home,Rams,4,4,-1,1,3,1,0,-1,8,1,92,2,4,68,0,2,4,24,-1,-8,1,4,-1,0,0
2010,4,Regular,10/3/10,1:00 PM,FALSE,Broncos,Titans,-6,away,Broncos,-9,-9,0,0,0,-3,-1,-2,-24,1,-39,-18,-22,-141,-4,-27,2,102,4,37,-1,-5,2,-1,1
2010,4,Regular,10/3/10,1:00 PM,FALSE,49ers,Falcons,2,home,Falcons,6,2,4,0,-1,2,0,0,19,4,95,5,11,78,2,7,6,17,-2,19,0,3,-1,0,-1
2010,4,Regular,10/3/10,1:00 PM,FALSE,Bengals,Browns,3,home,Browns,0,-6,5,1,1,3,0,0,8,2,-118,-7,-6,-167,-3,-20,17,49,-1,-35,0,1,-2,1,0
2010,4,Regular,10/3/10,1:00 PM,FALSE,Jets,Bills,-24,away,Jets,-13,-7,-6,0,-7,-5,1,1,-29,-1,-221,-4,1,-62,3,19,-33,-159,-1,2,-1,-3,2,0,0
2010,4,Regular,10/3/10,1:00 PM,FALSE,Lions,Packers,2,home,Packers,-8,-9,3,-2,-7,-10,0,0,-38,-3,-170,-22,-37,-139,-1,-11,0,-31,-10,-71,1,0,1,0,2
2010,4,Regular,10/3/10,4:05 PM,FALSE,Texans,Raiders,-7,away,Texans,3,3,-2,2,-1,-1,0,1,3,-1,-78,8,10,53,4,33,-11,-131,-3,-3,1,0,1,2,0
2010,4,Regular,10/3/10,4:05 PM,FALSE,Colts,Jaguars,3,home,Jaguars,-8,-14,5,1,2,3,-1,-1,-9,1,-69,-16,-24,-185,-1,-4,16,116,4,10,-1,-2,-1,-1,0
2010,4,Regular,10/3/10,4:15 PM,FALSE,Commanders,Eagles,-5,away,Commanders,5,9,-3,-1,0,3,2,2,13,1,60,19,23,119,0,6,-10,-59,3,50,0,0,1,0,0
2010,4,Regular,10/3/10,4:15 PM,FALSE,Cardinals,Chargers,31,home,Chargers,13,5,6,2,1,-2,0,-1,9,1,285,1,-7,152,-8,-49,24,133,0,10,2,3,0,-2,0
2010,4,Regular,10/3/10,8:20 PM,FALSE,Bears,Giants,14,home,Giants,12,4,9,-1,3,-1,0,-1,12,0,262,3,4,132,-8,-51,16,130,-2,4,2,4,2,-2,0
2010,4,Regular,10/4/10,8:30 PM,FALSE,Patriots,Dolphins,-27,away,Patriots,4,6,-2,0,5,4,-1,0,8,0,135,11,20,162,-1,5,-11,-27,3,9,-1,-3,0,4,-4
2010,5,Regular,10/10/10,1:00 PM,FALSE,Jaguars,Bills,-10,away,Jaguars,-4,-1,-5,2,-1,0,0,1,-8,0,-75,4,10,31,1,11,-19,-106,0,-3,0,1,-2,-1,0
2010,5,Regular,10/10/10,1:00 PM,FALSE,Buccaneers,Bengals,-3,away,Buccaneers,-1,-4,4,-1,-1,2,0,0,4,0,-33,-1,1,-57,-3,-18,6,24,6,35,0,0,-1,2,-2
2010,5,Regular,10/10/10,1:00 PM,FALSE,Falcons,Browns,-10,away,Falcons,1,6,-5,0,1,0,0,0,1,1,-69,9,11,48,1,11,-11,-117,1,-2,1,0,0,2,-2
2010,5,Regular,10/10/10,1:00 PM,FALSE,Rams,Lions,38,home,Lions,-3,2,-4,-1,0,-1,0,-2,-13,-2,-19,-1,-11,20,0,3,-2,-39,4,38,2,0,-1,-2,3
2010,5,Regular,10/10/10,1:00 PM,FALSE,Chiefs,Colts,10,home,Colts,7,6,1,0,7,7,-1,-1,19,-1,80,10,15,96,0,-8,4,-16,1,7,1,1,-1,1,0
2010,5,Regular,10/10/10,1:00 PM,FALSE,Packers,Commanders,3,home,Commanders,4,0,-1,5,3,4,0,0,8,1,-54,-1,3,52,1,12,4,-106,-5,-35,-1,-1,-1,0,0
2010,5,Regular,10/10/10,1:00 PM,FALSE,Bears,Panthers,-17,away,Bears,-5,2,-7,0,0,3,1,1,-2,-2,-100,6,13,33,2,12,-17,-133,2,8,-1,-2,0,-1,0
2010,5,Regular,10/10/10,1:00 PM,FALSE,Broncos,Ravens,14,home,Ravens,12,-4,16,0,2,0,0,1,21,2,69,-9,-13,-125,0,7,34,194,-5,-24,3,4,-1,0,0
2010,5,Regular,10/10/10,1:00 PM,FALSE,Giants,Texans,-24,away,Giants,-15,-5,-7,-3,-3,-3,0,1,-22,0,-219,-11,-8,-126,3,25,-17,-93,-1,-17,-3,-3,1,-1,0
2010,5,Regular,10/10/10,4:05 PM,FALSE,Saints,Cardinals,10,home,Cardinals,-7,-4,-3,0,-1,4,1,1,-5,-2,-164,-6,-10,-120,3,15,2,-44,-3,-25,0,-1,-1,-2,5
2010,5,Regular,10/10/10,4:15 PM,FALSE,Chargers,Raiders,8,home,Raiders,-15,-10,-1,-4,1,3,2,2,-13,-3,-227,-13,-17,-247,0,-11,4,20,5,32,-1,-4,-3,0,3
2010,5,Regular,10/10/10,4:15 PM,FALSE,Titans,Cowboys,-7,away,Titans,8,12,-3,-1,3,2,1,2,20,0,190,19,21,207,3,26,-4,-17,8,93,-1,1,0,3,0
2010,5,Regular,10/10/10,8:20 PM,FALSE,Eagles,49ers,-3,away,Eagles,4,6,-2,0,5,1,0,-1,1,1,12,4,8,63,-2,-7,-5,-51,5,35,2,1,2,2,-2
2010,5,Regular,10/11/10,9:15 PM,FALSE,Vikings,Jets,9,home,Jets,4,0,5,-1,-2,2,0,0,16,-2,-8,7,10,-67,-2,-6,8,59,-2,4,-2,2,-2,-1,2
2010,6,Regular,10/17/10,1:00 PM,FALSE,Seahawks,Bears,-3,away,Seahawks,-5,-3,-3,1,-7,-6,1,1,-12,-1,-46,-8,-1,4,6,44,-17,-50,-3,-65,-1,1,0,0,1
2010,6,Regular,10/17/10,1:00 PM,FALSE,Dolphins,Packers,-3,away,Dolphins,-10,-3,-5,-2,-3,-1,2,1,-19,-1,-22,-5,-6,52,5,30,-18,-74,3,15,0,1,0,0,0
2010,6,Regular,10/17/10,1:00 PM,FALSE,Chargers,Rams,3,home,Rams,-2,-4,1,1,3,5,0,0,8,1,13,-4,-6,-25,-4,-26,18,38,0,4,-1,-1,0,-1,0
2010,6,Regular,10/17/10,1:00 PM,FALSE,Ravens,Patriots,3,home,Patriots,2,0,5,-3,-1,-2,0,1,1,1,17,0,9,-11,0,18,-8,28,1,11,1,2,0,2,0
2010,6,Regular,10/17/10,1:00 PM,FALSE,Lions,Giants,8,home,Giants,8,1,3,4,-4,-7,-2,-1,-10,-1,-32,-8,-19,-135,0,-1,9,103,-9,-76,2,2,-1,-1,0
2010,6,Regular,10/17/10,1:00 PM,FALSE,Falcons,Eagles,14,home,Eagles,3,-1,6,-2,3,0,0,0,4,1,181,0,-13,92,-2,-16,19,89,7,48,-1,1,-1,0,0
2010,6,Regular,10/17/10,1:00 PM,FALSE,Browns,Steelers,18,home,Steelers,5,-1,6,0,1,1,0,0,2,1,51,-7,-6,-1,-6,-23,14,52,1,-16,2,3,-1,-1,0
2010,6,Regular,10/17/10,1:00 PM,FALSE,Saints,Buccaneers,-25,away,Saints,-6,2,-11,3,-3,3,2,3,2,0,-198,6,15,-28,1,1,-14,-170,-4,-50,-1,-3,1,-1,0
2010,6,Regular,10/17/10,1:00 PM,FALSE,Chiefs,Texans,4,home,Texans,-2,2,-1,-3,-4,-6,0,0,-11,0,4,5,4,100,1,4,-16,-96,0,18,1,0,0,0,0
2010,6,Regular,10/17/10,4:05 PM,FALSE,Jets,Broncos,-4,away,Jets,4,1,0,3,2,5,0,1,10,2,27,-3,4,11,-1,0,7,16,-1,7,1,2,1,-2,0
2010,6,Regular,10/17/10,4:05 PM,FALSE,Raiders,49ers,8,home,49ers,7,4,3,0,2,2,0,0,13,0,170,8,12,122,0,-9,1,48,3,83,1,1,0,-2,0
2010,6,Regular,10/17/10,4:15 PM,FALSE,Cowboys,Vikings,3,home,Vikings,-2,-4,0,2,-3,-5,-1,-1,-10,0,-126,-10,-13,-127,3,25,0,1,-6,-46,0,1,1,-2,1
2010,6,Regular,10/17/10,8:20 PM,FALSE,Colts,Commanders,-3,away,Colts,1,-2,3,0,1,3,0,1,4,0,-134,4,7,-77,2,16,-5,-57,4,38,1,1,-3,2,0
2010,6,Regular,10/18/10,8:30 PM,FALSE,Titans,Jaguars,-27,away,Titans,-3,-2,-1,0,-5,-1,1,3,3,0,-75,7,15,2,2,16,-14,-77,-1,-2,-1,-1,1,3,0
2010,7,Regular,10/24/10,1:00 PM,FALSE,Bills,Ravens,3,home,Ravens,-6,-9,2,1,-9,-6,0,-1,-17,0,-150,-13,-12,-153,1,21,-6,3,-2,-60,1,0,0,-2,0
2010,7,Regular,10/24/10,1:00 PM,FALSE,Rams,Buccaneers,1,home,Buccaneers,-2,1,-3,0,-2,1,2,2,5,-1,28,10,14,65,2,21,-11,-37,6,47,-1,-1,-1,0,0
2010,7,Regular,10/24/10,1:00 PM,FALSE,Browns,Saints,-13,away,Browns,13,18,-5,0,3,4,2,2,31,1,184,27,39,251,2,18,-10,-67,3,68,1,0,0,4,-4
2010,7,Regular,10/24/10,1:00 PM,FALSE,Steelers,Dolphins,-1,away,Steelers,0,1,0,-1,-3,-3,0,1,1,0,-35,4,9,-41,-2,-4,-6,6,-2,-10,0,0,-1,1,0
2010,7,Regular,10/24/10,1:00 PM,FALSE,49ers,Panthers,3,home,Panthers,7,7,-4,4,3,2,0,1,20,1,97,14,9,120,-1,-8,12,-23,-7,-46,0,0,2,0,-2
2010,7,Regular,10/24/10,1:00 PM,FALSE,Eagles,Titans,18,home,Titans,-6,-7,-2,3,-6,-5,0,0,-13,-1,2,-9,-17,26,2,19,2,-24,-4,-63,0,-2,-1,0,2
2010,7,Regular,10/24/10,1:00 PM,FALSE,Commanders,Bears,-3,away,Commanders,6,5,0,1,0,-3,0,0,-2,-1,14,9,8,69,2,12,-12,-55,-1,3,1,2,1,2,0
2010,7,Regular,10/24/10,1:00 PM,FALSE,Bengals,Falcons,7,home,Falcons,-6,-11,5,0,0,1,1,1,-11,0,-17,-12,-17,-86,-3,-27,9,69,-4,5,1,0,0,1,-2
2010,7,Regular,10/24/10,1:00 PM,FALSE,Jaguars,Chiefs,22,home,Chiefs,6,-2,9,-1,3,1,0,1,3,-1,126,-5,-16,-26,0,-3,19,152,1,49,2,0,-1,-2,2
2010,7,Regular,10/24/10,4:05 PM,FALSE,Cardinals,Seahawks,12,home,Seahawks,3,4,-2,1,5,9,0,0,24,0,75,8,5,44,3,16,16,31,5,63,0,5,-3,-1,0
2010,7,Regular,10/24/10,4:15 PM,FALSE,Raiders,Broncos,-45,away,Raiders,-18,-2,-16,0,-4,-2,-1,1,-24,0,-268,0,9,-15,2,9,-35,-253,-5,-30,-4,-4,2,1,-2
2010,7,Regular,10/24/10,4:15 PM,FALSE,Patriots,Chargers,-3,away,Patriots,8,10,1,-3,4,3,0,-1,13,2,184,15,18,197,-2,-20,-3,-13,-1,18,1,-2,3,1,0
2010,7,Regular,10/24/10,8:20 PM,FALSE,Vikings,Packers,4,home,Packers,-1,5,-6,0,0,-3,-1,0,-8,-1,-23,5,6,89,-1,-6,-13,-112,-4,-20,0,0,0,-1,2
2010,7,Regular,10/25/10,8:30 PM,FALSE,Giants,Cowboys,-6,away,Giants,-11,-6,-4,-1,-5,-3,1,2,-17,-2,-243,-4,5,-84,2,4,-24,-159,-1,-4,0,1,0,-3,1
2010,8,Regular,10/31/10,1:00 PM,FALSE,Panthers,Rams,10,home,Rams,1,0,-1,2,-1,1,0,0,6,1,45,2,-5,8,-1,-11,12,37,1,35,1,4,-1,-3,0
2010,8,Regular,10/31/10,1:00 PM,FALSE,Packers,Jets,-9,away,Packers,2,1,1,0,5,3,0,3,7,0,123,1,4,85,0,1,3,38,4,40,0,0,1,2,0
2010,8,Regular,10/31/10,1:00 PM,FALSE,Bills,Chiefs,3,home,Chiefs,1,-2,7,-4,-7,-8,0,0,-10,0,86,-10,-22,-51,0,-20,12,137,0,15,0,3,0,-1,0
2010,8,Regular,10/31/10,1:00 PM,TRUE,Broncos,49ers,8,home,49ers,-6,-7,4,-3,3,3,0,0,0,0,-59,-16,-21,-143,-4,-31,25,84,-2,6,0,0,-1,-1,0
2010,8,Regular,10/31/10,1:00 PM,FALSE,Jaguars,Cowboys,-18,away,Jaguars,5,2,-1,4,0,1,2,3,15,0,28,17,28,127,-1,-8,-12,-99,-3,-16,-2,-1,-1,4,0
2010,8,Regular,10/31/10,1:00 PM,FALSE,Dolphins,Bengals,-8,away,Dolphins,-4,-3,-1,0,1,1,1,1,-4,-2,-92,-7,1,-61,0,0,-5,-31,0,-6,0,-2,-1,0,0
2010,8,Regular,10/31/10,1:00 PM,FALSE,Commanders,Lions,12,home,Lions,6,0,4,2,2,3,0,-1,8,-4,29,5,8,7,-6,-49,6,22,-3,-12,1,1,0,0,1
2010,8,Regular,10/31/10,4:05 PM,FALSE,Titans,Chargers,8,home,Chargers,8,2,4,2,8,5,-1,-2,16,0,86,9,0,-5,1,5,15,91,-2,-18,1,1,0,1,0
2010,8,Regular,10/31/10,4:15 PM,FALSE,Seahawks,Raiders,30,home,Raiders,8,4,6,-2,4,1,0,0,9,0,381,2,-5,189,-6,-42,20,192,4,47,1,2,0,-1,0
2010,8,Regular,10/31/10,4:15 PM,FALSE,Vikings,Patriots,10,home,Patriots,-5,-4,2,-3,2,0,-1,-2,-13,0,-48,-10,-11,-45,-1,-10,-1,-3,1,12,1,-1,0,-1,0
2010,8,Regular,10/31/10,4:15 PM,FALSE,Buccaneers,Cardinals,-3,away,Buccaneers,3,5,-3,1,3,1,0,1,7,0,-11,6,15,43,-1,-16,-7,-54,-6,-68,1,1,-2,4,-2
2010,8,Regular,10/31/10,8:20 PM,FALSE,Steelers,Saints,10,home,Saints,6,8,-4,2,4,6,1,0,15,0,39,17,16,117,-1,-7,0,-78,-1,-3,2,3,0,0,0
2010,8,Regular,11/1/10,8:30 PM,FALSE,Texans,Colts,13,home,Colts,5,5,1,-1,4,4,1,0,15,0,75,4,7,76,-2,-9,10,-1,4,39,1,2,-1,-1,2
2010,9,Regular,11/7/10,1:00 PM,FALSE,Chargers,Texans,-6,away,Chargers,7,-1,5,3,2,4,0,2,18,-1,25,4,9,-38,1,10,8,63,-2,-31,-1,3,-1,0,0
2010,9,Regular,11/7/10,1:00 PM,FALSE,Dolphins,Ravens,16,home,Ravens,6,3,4,-1,0,1,1,2,18,1,113,-1,-6,40,2,8,22,73,1,17,0,5,0,-3,0
2010,9,Regular,11/7/10,1:00 PM,FALSE,Saints,Panthers,-31,away,Saints,-12,-10,-3,1,-6,-2,1,1,-12,0,-213,-10,-7,-175,3,29,-8,-38,3,1,-3,-3,1,0,-2
2010,9,Regular,11/7/10,1:00 PM,FALSE,Cardinals,Vikings,3,home,Vikings,15,13,1,1,0,-1,1,2,16,0,282,20,20,255,-3,-5,-1,27,4,26,2,5,0,2,-2
2010,9,Regular,11/7/10,1:00 PM,FALSE,Jets,Lions,-3,away,Jets,-2,-3,-2,3,0,2,0,0,-3,-1,-131,-2,-2,-99,1,3,-2,-32,0,3,2,-1,-1,-1,0
2010,9,Regular,11/7/10,1:00 PM,TRUE,Bears,Bills,-3,away,Bears,3,5,-1,-1,3,4,1,2,8,-1,57,14,21,116,0,-5,-13,-59,-3,-12,0,0,0,2,0
2010,9,Regular,11/7/10,1:00 PM,FALSE,Buccaneers,Falcons,6,home,Falcons,12,9,3,0,0,1,1,0,19,1,87,13,14,53,-1,-7,6,34,-1,23,1,2,0,-2,-1
2010,9,Regular,11/7/10,1:00 PM,FALSE,Patriots,Browns,20,home,Browns,3,-5,9,-1,4,2,-1,-1,4,1,121,-5,-19,-41,-1,-9,24,162,1,8,1,1,-1,-1,0
2010,9,Regular,11/7/10,4:05 PM,FALSE,Giants,Seahawks,-34,away,Giants,-22,-11,-9,-2,-5,-5,0,0,-42,-1,-325,-9,-9,-177,0,0,-33,-148,4,30,-4,-6,0,2,0
2010,9,Regular,11/7/10,4:15 PM,FALSE,Chiefs,Raiders,3,home,Raiders,-4,2,-1,-5,0,-3,0,0,-8,1,17,-1,-1,9,1,4,-8,8,3,40,0,-1,1,0,1
2010,9,Regular,11/7/10,4:15 PM,FALSE,Colts,Eagles,2,home,Eagles,-8,-5,2,-5,1,1,0,-1,-10,-1,64,-14,-22,-69,0,-7,12,133,7,66,-1,1,0,-2,0
2010,9,Regular,11/7/10,8:20 PM,FALSE,Cowboys,Packers,38,home,Packers,14,5,7,2,6,5,0,1,23,-1,210,8,5,111,-3,-5,21,99,-3,-20,3,5,-2,-2,3
